품목일련번호,품목명,품목 영문명,업체명,업체 영문명,업허가번호,업일련번호,업종,전문일반구분,주성분,주성분수,큰제품이미지,신고허가구분,취소/취하일자,취소/취하구분,분류명,품목허가번호,보험코드,사업자번호,품목허가일자,Unnamed: 20
201803840,리카엘크림(리도카인),Lica-LCream(Lidocaine),아이큐어(주),IcurePharmaceuticals&CosmeticsIncorporated,2553.0,20060026.0,의약품,일반의약품,Lidocaine,1,-,신고,-,정상,[01210]국소마취제,5142.0,-,1148199306,20180928.0,
201803842,노펜24쿨플라스타(디클로페낙나트륨),NOPEN24COOLplaster,제이더블유중외제약(주),JWPharmaceutical,1302.0,19550004.0,의약품,일반의약품,DiclofenacSodium/DiclofenacSodium,2,-,신고,-,정상,[02640]진통.진양.수렴.소염제,5158.0,-,1188102477,20180928.0,
201803871,징코리프정80밀리그램(은행엽건조엑스),GinkgoLeafTab.80mg,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,GinkgoBilobaLeafDriedExtract,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NZ_B2rUzzr,신고,-,정상,[02190]기타의순환계용약,688.0,669605140,1318199577,20180928.0,
201803896,리치정,RichTab.,미래바이오제약(주),MiraePharmaceuticalCo.|Ltd,1390.0,19600011.0,의약품,일반의약품,MagnesiumHydroxide/UrsodeoxycholicAcid/AloeExtract/CalciumPantothenate,4,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MbIiYFNG6r,신고,-,정상,[02380]하제|완장제,5139.0,-,1258139744,20181002.0,
201803902,안티푸라민케토플라스타(케토프로펜),AntiphlamineKetoPlaster,(주)유한양행,YUHANCorporation,1329.0,19560004.0,의약품,일반의약품,Ketoprofen,1,-,신고,-,정상,[02640]진통.진양.수렴.소염제,5146.0,-,1188100601,20181004.0,
201803907,카베진코와알파정,CabaginKowaAlphaTablets,한국코와(주),KowaKoreaCompany.Ltd.,286.0,20161958.0,의약품및의약외품수입업,일반의약품,MethylmethionineSulfoniumChloride/ScopoliaExtractPowder33.3%/SwertiaHerbPowder/Biodiastase2000/LipaseAP12/PerillaLeafDriedExtract(7.8∼9.5→1)/MagnesiumCarbonate/SodiumBicarbonate/PrecipitatedCalciumCarbonate,9,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154151882208400062,허가,-,정상,[02330]건위소화제,5019.0,-,1208776673,20181004.0,
201803949,경방갈근탕연조엑스(단미엑스혼합제),KYUNGBANGGalgeuntangSoftExtract(MixExtractPowder),경방신약(주),KYUNGBANGPharmaceuticalCo.|Ltd,2101.0,19990029.0,의약품,일반의약품,PuerariaRootSoftExtract(2.5~3.1→1)/EphedraHerbSoftExtract(3.8∼5.1→1)/PeonyRootSoftExtract(2.8~3.4→1)/CinnamomiRamulusSoftExtract(7.6～11.4→1)/LicoriceSoftExtract(2.1~2.5→1)/RawGingerSoftExtract(5.1~6.9→1)/JujubeSoftExtract(1.8~2.2→1),7,-,신고,-,정상,[01140]해열.진통.소염제,5043.0,-,1318151063,20181008.0,
201803970,팜페인파워연질캡슐(나프록센),PharmpainPowerSoftCap.,이연제약(주),REYONPHARMACEUTICALCO.|LTD,1298.0,19550001.0,의약품,일반의약품,Naproxen,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6T3OpVntp,신고,-,정상,[01140]해열.진통.소염제,5174.0,-,3018505394,20181010.0,
201804001,한풍가미소요산연조엑스(단미엑스혼합제),HanpoongGamisoyosanSoftExract(MixExtract),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,AngelicaGigasRootSoftExtractPowder(2.1~2.6→1)/PeonyRootSoftExtract(3.3~4.0→1)/PoriaSoftExtract(14.0~17.1→1)/AtractylodesRhizomeWhiteSoftExtract(1.4∼1.7→1)/BupleurumRootSoftExtract(5.3∼6.5→1)/GardeniaFruitSoftExtract(2.5∼3.0→1)/MoutanRootBarkSoftExtract(2.4∼2.9→1)/GlycyrrhizaSoftExtract(2.4~2.9→1)/MenthaHerbSoftExtract(4.1∼5.1→1),9,-,신고,-,정상,[02530]통경제,5095.0,-,4188101820,20181011.0,
201804002,한풍자음강화탕연조엑스(단미엑스혼합제),HanpoongJaeumganghwatangSoftExtract(MixExtract),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,PeonyRootSoftExtract(3.3~4.0→1)/AngelicaGigasRootSoftExtractPowder(2.1~2.6→1)/PreparedRehmanniaRootSoftExtract(1.6∼2.0→1)/AtractylodesRhizomeWhiteSoftExtract(1.4∼1.7→1)/LiriopeTuberSoftExtract(2.7∼3.3→1)/RehmanniaeRadixRecensSoftExtract(4.5~5.6→1)/CitrusUnshiuPeelSoftExtract(2.6∼3.2→1)/AnemarrhenaRhizomeSoftExtract(2.3∼2.8→1)/PhellodendronBarkSoftExtract(2.9∼3.6→1)/GlycyrrhizaSoftExtract(2.4~2.9→1)/JujubeSoftExtract(1.5~1.9→1)/RawGingerSoftExtract(12.3~15.0→1),12,-,신고,-,정상,[02220]진해거담제,5096.0,-,4188101820,20181011.0,
201804003,한풍보중익기탕연조엑스(단미엑스혼합제),HanpoongBojungikgitangSoftExtract(MixExtract),(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,AstragalusRootSoftExtract(2.8∼3.4→1)/GinsengSoftExtract(3.6∼4.4→1)/AtractylodesRhizomeWhiteSoftExtract(1.4∼1.7→1)/GlycyrrhizaSoftExtract(2.4~2.9→1)/AngelicaGigasRootSoftExtractPowder(2.1~2.6→1)/CitrusUnshiuPeelSoftExtract(2.6∼3.2→1)/CimicifugaRhizomeSoftExtract(5.3∼6.5→1)/BupleurumRootSoftExtract(5.3∼6.5→1),8,-,신고,-,정상,[03290]기타의자양강장변질제,5097.0,-,4188101820,20181011.0,
201804012,글루타치정100mg(글루타티온(환원형))(수출용),GlutathiTab.100mg(forexport),(주)에이프로젠바이오로직스,AprogenBiologicsInc.,1386.0,19590001.0,의약품,일반의약품,Glutathione(Reduced)/Glutathione(Reduced),2,-,신고,-,정상,[03920]해독제,5208.0,-,2188100518,20181012.0,
201804122,안티푸라민케토카타플라스마(케토프로펜),AntiphlamineKetoCataplasma,(주)유한양행,YUHANCorporation,1329.0,19560004.0,의약품,일반의약품,Ketoprofen,1,-,신고,-,정상,[02640]진통.진양.수렴.소염제,5147.0,-,1188100601,20181018.0,
201804139,레드리버연질캡슐(밀크시슬열매건조엑스),RedLiverSoftCap.,제일헬스사이언스(주),JeilHealthScienceInc.,361.0,20163416.0,의약품,일반의약품,Milk-ThistleFruitDriedExtract,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609810414600087,신고,-,정상,[03910]간장질환용제,49.0,-,6258500499,20181019.0,
201804147,미카펜정,MicaphenTablet,에이치엘비제약(주),HLBPharmaceuticalCo.|Ltd.,1549.0,19720011.0,의약품,일반의약품,EphedrineHydrochloride/AnhydrousCaffeine/Acetaminophen,3,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M_4NHfUrTo,신고,-,정상,[01140]해열.진통.소염제,5112.0,-,2088125623,20181022.0,
201804150,뷰티스홈10%겔(카바마이드퍼옥사이드),VuteesHome10%Gel(CarbamidePeroxide),오스템파마주식회사,The2ndPlant,357.0,20160175.0,의약품,일반의약품,CarbamidePeroxide,1,-,신고,-,정상,[02310]치과구강용약,15.0,-,8338600063,20181022.0,
201804151,뷰티스홈15%겔,VuteesHome15%Gel,오스템파마주식회사,The2ndPlant,357.0,20160175.0,의약품,일반의약품,CarbamidePeroxide/SodiumFluoride,2,-,신고,-,정상,[02310]치과구강용약,16.0,-,8338600063,20181022.0,
201804157,한신노콜-에스액,-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,GalgeuntangExtract(10→1)/Acetaminophen/ChlorpheniramineMaleate/PentoxyverineCitrate/Guaifenesin/AnhydrousCaffeine,6,-,신고,-,정상,[01140]해열.진통.소염제,1084.0,-,3148101187,20181022.0,
201804159,팜젠산화마그네슘정,WooridulMagnesiumOxideTab.,(주)팜젠사이언스,PharmGenScience|Inc.,1487.0,19670002.0,의약품,일반의약품,MagnesiumOxide,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154596860060500081,신고,-,정상,[02340]제산제,5127.0,670104300,1248136540,20181022.0,
201804160,실리스칸연질캡슐(밀크시슬열매건조엑스),Thiliskansoftcap.,엔비케이제약(주),NeoBioKoreaPharm.Co.|Ltd,1309.0,19550019.0,의약품,일반의약품,Milk-ThistleFruitDriedExtract,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MbIiYFNG53,신고,-,정상,[03910]간장질환용제,468.0,-,2158640307,20181022.0,
201804162,가네존연질캡슐(밀크시슬열매건조엑스),-,(주)이든파마,Edenpharma,2621.0,20141181.0,의약품,일반의약품,Milk-ThistleFruitDriedExtract,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MaQuqD9cSd,신고,-,정상,[03910]간장질환용제,123.0,-,2648120986,20181022.0,
201804163,엘도투캡슐300밀리그램(에르도스테인),ErdotwoCapsule300mg,코스맥스파마(주),COSMAXPHARMACO.|LTD.,2638.0,20170081.0,의약품,일반의약품,Erdosteine,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAQ3,신고,-,정상,[02220]진해거담제,25.0,055100260,1348660547,20181022.0,
201804166,속이쿨정,SokycoolTab.,경방신약(주),KYUNGBANGPharmaceuticalCo.|Ltd,2101.0,19990029.0,의약품,일반의약품,MagnesiumAluminometasilicate/SodiumBicarbonate/Diastase·Protease·Cellulase/ScopoliaExtract/Lipase/GlycyrrhizaPowder/PrecipitatedCalciumCarbonate/TrimebutineMaleate,8,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pe9ChhzLrJ,신고,-,정상,[02320]소화성궤양용제,5274.0,-,1318151063,20181022.0,
201804247,듀얼아쿠아점안액(트레할로스수화물)(1회용),-,(주)라이트팜텍,LitePharmTechCo.|Ltd.,361.0,20163305.0,의약품,일반의약품,TrehaloseHydrate,1,-,신고,-,정상,[01310]안과용제,14.0,-,2048189630,20181029.0,
201804264,베타케어에이플러스점안액(폴리소르베이트80)(1회용),BetacareAPlusEyeDrops(singleuse),(주)제뉴파마,GENUPharmaInc.,1295.0,19550014.0,의약품,일반의약품,Polysorbate80,1,-,신고,-,정상,[01310]안과용제,5247.0,-,7338802047,20181029.0,
201804272,한신구미강활탕연조엑스(단미엑스혼합제),-,(주)한국신약,HANKOOKSHINYAK,1404.0,19610004.0,의약품,일반의약품,OstericumRootSoftExtract(2.4~2.9→1)/SaposhnikoviaRootSoftExtract(2.1~2.5→1)/CnidiumRhizomeSoftExtract(2.6~3.1→1)/AngelicaDahuricaRootSoftExtract(2.7~3.3→1)/AtractylodesRhizomeSoftExtract(2.3~2.8→1)/ScutellariaRootSoftExtract(2.0~2.5→1)/RehmanniaeRadixRecensSoftExtract(4.5~5.6→1)/AsiasarumRootandRhizomeSoftExtract(4.7~5.8→1)/GlycyrrhizaSoftExtract(2.8~3.4→1),9,-,신고,-,정상,[01140]해열.진통.소염제,1085.0,-,3148101187,20181029.0,
201804285,맨담록소펜카타플라스마(록소프로펜나트륨수화물),MenthomLoxoprofenCataplasma(Loxoprofensodiumhydrate),(주)보령,BoryungCo.|Ltd.,1689.0,19880005.0,의약품,일반의약품,LoxoprofenSodiumHydrate,1,-,신고,-,정상,[02640]진통.진양.수렴.소염제,5119.0,-,2088100281,20181030.0,
201804292,기넥신에프정120밀리그램(은행엽건조엑스),Ginexin-FTablet120mg(Ginkgoleafdryextract),에스케이케미칼(주),SKChemicalsCo.|Ltd.,1346.0,19570024.0,의약품,일반의약품,GinkgoBilobaLeafDriedExtract,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MdYV-PxYs8,신고,-,정상,[02190]기타의순환계용약,5117.0,-,8468100915,20181030.0,
201804312,가네리버연질캡슐175mg(밀크시슬열매건조엑스),GaneliverSoftCap.,한국휴텍스제약(주),HUTECSKOREAPHARMACEUTICALCO.|LTD.,1666.0,19860001.0,의약품,일반의약품,Milk-ThistleFruitDriedExtract,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcgC0,신고,-,정상,[03910]간장질환용제,5227.0,649104110,1128122382,20181031.0,
201804349,클로나인연질캡슐(클로닉신리시네이트),ClonineSoftCap.,동화약품(주),DongwhaPharm.Co.|Ltd.,1331.0,19570006.0,의약품,일반의약품,ClonixinLysinate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MZGLmiMsVG,신고,-,정상,[01140]해열.진통.소염제,5137.0,-,1108100102,20181031.0,
201804359,로니셀정(은교산),LoniselTab.(Eunkyosan),경방신약(주),KYUNGBANGPharmaceuticalCo.|Ltd,2101.0,19990029.0,의약품,일반의약품,LoniceraFlower/ForsythiaFruit/MenthaHerb/PlatycodonRoot/Licorice/LophatheriHerba/SchizonepetaSpike/GlycineSemenPreparatum/ArctiumFruit/GazellaeseuSaigaeCornu,10,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PT2fGfm4yW,신고,-,정상,[01140]해열.진통.소염제,5045.0,-,1318151063,20181101.0,
201804368,챔프코프액,ChampCoughSyrup,동아제약(주),Dong-APharmaceuticalCo.|Ltd.,2606.0,20133156.0,의약품,일반의약품,TipepidineCitrate/DL-MethylephedrineHydrochloride/Guaifenesin,3,-,신고,-,정상,[02220]진해거담제,5127.0,-,2048640118,20181102.0,
201804383,넥콘600에프정,-,(주)넥스팜코리아,nexpharmkorea,1957.0,19960030.0,의약품,일반의약품,SodiumChondroitinSulfate/Fursultiamine/Nicotinamide/Inositol/CholineTartrate/CalciumPantothenate/PyridoxineHydrochloride/CyanocobalaminPowder0.1%/Riboflavin/Gamma-Oryzanol/CholecalciferolGranules,11,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYVLzDTTrv,신고,-,정상,[03190]기타의비타민제,5161.0,-,3018125427,20181105.0,
201804386,크로씬탑연질캡슐(클로닉신리시네이트),CloxintopSoftCap.,이연제약(주),REYONPHARMACEUTICALCO.|LTD,1298.0,19550001.0,의약품,일반의약품,ClonixinLysinate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6T3OpVnun,신고,-,정상,[01140]해열.진통.소염제,5175.0,-,3018505394,20181105.0,
201804394,엘스테인정(에르도스테인),ElsteineTab.300mg,대원제약(주),DaewonPharmaceuticalCo.|Ltd.,1373.0,19580008.0,의약품,일반의약품,Erdosteine,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYTX0L3KPy,신고,-,정상,[02220]진해거담제,5171.0,-,2078136336,20181106.0,
201804395,에르스토캡슐(에르도스테인),-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,Erdosteine,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Me1jz_9pqd,신고,-,정상,[02220]진해거담제,691.0,669605180,1318199577,20181106.0,
201804475,제일콘드로600정,JeilChondro600Tab.,제일헬스사이언스(주),JeilHealthScienceInc.,361.0,20163416.0,의약품,일반의약품,Gamma-Oryzanol/Fursultiamine/Nicotinamide/CholineTartrate/CalciumPantothenate/RiboflavinButyrate/Inositol/SodiumChondroitinSulfate/PyridoxineHydrochloride/CyanocobalaminPowder0.1%,10,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1McEBdO4BvJ,신고,-,정상,[03190]기타의비타민제,50.0,-,6258500499,20181112.0,
201804495,비스타정,BistarTab.,(주)바스칸바이오제약,BASKHANBIOPharmaInc,1412.0,19610009.0,의약품,일반의약품,PyridoxineHydrochloride/Cyanocobalamin/FolicAcid,3,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154777200732000078,신고,-,정상,[03130]비타민B제(비타민B1을제외),5076.0,-,1258116421,20181113.0,
201804504,마투탑플러스연질캡슐,MatwotopplusSoftcapsule,코스맥스파마(주),COSMAXPHARMACO.|LTD.,2638.0,20170081.0,의약품,일반의약품,TocopherolAcetate/MagnesiumOxide/PyridoxineHydrochloride/ThiamineNitrate/Gamma-Oryzanol,5,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MiQk9lOBvU,신고,-,정상,[03190]기타의비타민제,5149.0,-,1348660547,20181113.0,
201804512,헤토마신연조엑스(구풍해독탕),HetomacinSoftExt.,정우신약(주),JungWooPharmCo.|Ltd.,1311.0,19550008.0,의약품,일반의약품,SaposhnikoviaRoot/ArctiumFruit/ForsythiaFruit/SchizonepetaSpike/OstericumRoot/Licorice/PlatycodonRoot/GypsumFibrosum,8,-,허가,-,정상,[01320]이비과용제,5137.0,-,1048158517,20181114.0,
201804518,멀티큐텐플러스정,Multi-Q10PLUSTab.,고려제약(주),KOREANDRUG.CO.|LTD.,1554.0,19720014.0,의약품,일반의약품,Ubidecarenone/Gamma-Oryzanol/UrsodeoxycholicAcid/AscorbicAcidCoated/TocopherolAcetatePowder50%/CalciumPantothenate/Fursultiamine/Nicotinamide/CyanocobalaminPowder0.1%/RiboflavinButyrate/CholecalciferolGranules/Beta-CaroteneGranules20%/RetinolAcetateGranules/PyridoxineHydrochloride/FolicAcid/Biotin/AnhydrousDibasicCalciumPhosphate/MagnesiumOxide/ZincOxide/PotassiumSulfate/ManganeseSulfateHydrate,21,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MZmMwzxvxW,신고,-,정상,[03190]기타의비타민제,5083.0,-,1268104796,20181114.0,
201804530,캐롤프로더블파워플라스타(플루르비프로펜),KerolProDoublePowerplasaster(Flurbiprofen),(주)티디에스팜,TDSPharmCo.|Ltd.,1449.0,19640013.0,의약품,일반의약품,Flurbiprofen/Flurbiprofen/Flurbiprofen/Flurbiprofen,4,-,신고,-,정상,[02640]진통.진양.수렴.소염제,271.0,-,3038134897,20181115.0,
201804566,류마스탑에스플라스타(디클로페낙나트륨)(수출용),RheumastopSPlaster(Diclofenacsodium),(주)삼양바이오팜,SamyangBiopharmCorporation,1888.0,19950019.0,의약품,일반의약품,DiclofenacSodium/DiclofenacSodium/DiclofenacSodium/DiclofenacSodium,4,-,신고,-,정상,[02640]진통.진양.수렴.소염제,5103.0,-,3458502908,20181116.0,
201804568,스킨베리아크림(우레아),SkinBeriaCream(Urea),태극제약(주),TAIGUKPHARM.Co.|Ltd.,1370.0,19580005.0,의약품,일반의약품,Urea,1,-,신고,-,정상,[02660]피부연화제(부식제를포함),5107.0,-,1248134163,20181116.0,
201804569,코나프레쉬나잘스프레이액(염화나트륨),KonafreshNasalSpray,대원제약(주),DaewonPharmaceuticalCo.|Ltd.,1373.0,19580008.0,의약품,일반의약품,SodiumChloride,1,-,신고,-,정상,[01320]이비과용제,5174.0,-,2078136336,20181116.0,
201804576,비코엑스장용정,-,(주)라이트팜텍,LitePharmTechCo.|Ltd.,361.0,20163305.0,의약품,일반의약품,DocusateSodium/SennaLeafPowder/Bisacodyl,3,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OFwq_fzHJG,신고,-,정상,[02380]하제|완장제,19.0,-,2048189630,20181119.0,
201804577,펜프리연질캡슐(이부프로펜),PANFREESoftCap.,(주)필인터내셔널,PHILINTERNATIONAL,759.0,20183707.0,의약품및의약외품수입업,일반의약품,Ibuprofen,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OTUVQKM890,신고,-,정상,[01140]해열.진통.소염제,1.0,-,2208156257,20181119.0,
201804582,엑스케인크림(리도카인),ExcainCream,(주)인트로바이오파마,INTROBIOPHARMA,353.0,20152174.0,의약품,일반의약품,Lidocaine,1,-,신고,-,정상,[01210]국소마취제,86.0,-,1348673663,20181119.0,
201804598,제일한방테이핑파프카타플라스마,JeilHangbangTapingPapCataplasma,제일헬스사이언스(주),JeilHealthScienceInc.,361.0,20163416.0,의약품,일반의약품,GlycolSalicylate/L-Menthol/TocopherolAcetate/PhellodendronBarkSoftExtract(3.3→1)/GlycolSalicylate/L-Menthol/TocopherolAcetate/PhellodendronBarkSoftExtract(3.3→1)/GlycolSalicylate/L-Menthol/TocopherolAcetate/PhellodendronBarkSoftExtract(3.3→1),12,-,신고,-,정상,[02640]진통.진양.수렴.소염제,52.0,-,6258500499,20181120.0,
201804617,경방연교패독산연조엑스(단미엑스혼합제),KyoungbangYeongyopaedoksanSoftExt.,경방신약(주),KYUNGBANGPharmaceuticalCo.|Ltd,2101.0,19990029.0,의약품,일반의약품,ForsythiaFruitSoftExtract(3.6~4.4→1)/LoniceraFlowerSoftExtract(2.9∼3.6→1)/SchizonepetaSpikeSoftExtract(4.3~5.9→1)/SaposhnikoviaRootSoftExtract(2.5~3.1→1)/OstericumRootSoftExtract(2.6~3.2→1)/AraliaContinentalisRootSoftExtract(3.0∼3.7→1)/BupleurumRootSoftExtract(3.6~4.4→1)/CnidiumRhizomeSoftExtract(2.1∼2.6→1)/AurantiiFructusImmaturusSoftExtract(1.5~1.8→1)/PlatycodonRootSoftExtract(2.3~2.8→1)/PoriaSoftExtract(5.8∼7.8→1)/LicoriceSoftExtract(2.1~2.5→1)/MenthaHerbSoftExtract(3.2∼4.0→1)/RawGingerSoftExtract(5.1~6.9→1),14,-,신고,-,정상,[02630]화농성질환용제,5046.0,-,1318151063,20181121.0,
201804619,엑스콜노즈정,Ex-colNoseTab.,(유)한풍제약,HANPOONGPHARM.Co.|Ltd.,1417.0,19620003.0,의약품,일반의약품,SocheongryongtangSoftExtract(1.67→1)/Acetaminophen/ChlorpheniramineMaleate/TipepidineHibenzate/AnhydrousCaffeine/ThiamineNitrate/Riboflavin/AscorbicAcidCoated,8,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MxGLPXNloZ,신고,-,정상,[01140]해열.진통.소염제,5099.0,-,4188101820,20181121.0,
201804671,페어아크네크림,PairAcneCream,(주)제뉴파마,GENUPharmaInc.,1295.0,19550014.0,의약품,일반의약품,IbuprofenPiconol/IsopropylMethylphenol,2,-,신고,-,정상,[02690]기타의외피용약,5248.0,-,7338802047,20181126.0,
201804672,그린헥시딘0.5%액(클로르헥시딘글루콘산염액),GreenHexidine0.5%Solution(ChlorhexidineGluconateSolution),(주)그린제약,GreenpharmaceuticalCo.|Ltd,1851.0,19940041.0,의약품,일반의약품,ChlorhexidineGluconateSolution,1,-,신고,-,정상,[02610]외피용살균소독제,5021.0,-,3018112878,20181126.0,
201804689,아이치온정(글루타티온(환원형)),I-ThioneTab.,일양약품(주),IL-YANGPHARM.CO.|LTD.,1336.0,19570013.0,의약품,일반의약품,Glutathione(Reduced),1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154777200732000104,신고,-,정상,[03920]해독제,5181.0,-,2098100872,20181127.0,
201804692,세파콜에프캡슐,-,(주)아이월드제약,i-WorldPharmCo.|Ltd.,2599.0,20070064.0,의약품,일반의약품,GalgeuntangDriedExtract(10→1)/Acetaminophen/AscorbicAcid/AnhydrousCaffeine/ChlorpheniramineMaleate/CloperastineHydrochloride/Guaifenesin/Riboflavin,8,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MpNPEsu-UJ,신고,-,정상,[01140]해열.진통.소염제,692.0,-,1318199577,20181127.0,
201804704,티어실에어로솔,TIERSILAerosol,삼일제약(주),SamilPharm.Co.|Ltd.,1314.0,19550010.0,의약품,일반의약품,TerbinafineHydrochloride/Lidocaine/Diphenhydramine/Enoxolone,4,-,신고,-,정상,[02650]기생성피부질환용제,5063.0,-,1348500765,20181128.0,
201804839,바소필정(은행엽건조엑스),BasophilTab.80mg,구주제약(주),GUJUPharmCo.|Ltd.,1455.0,19640018.0,의약품,일반의약품,GinkgoBilobaLeafDriedExtract,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MbDiGFWGIB,신고,-,정상,[02190]기타의순환계용약,5109.0,669805140,1248136268,20181130.0,
201804840,폴민정(폴산),FolminTab.,한국휴텍스제약(주),HUTECSKOREAPHARMACEUTICALCO.|LTD.,1666.0,19860001.0,의약품,일반의약품,FolicAcid,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M_4NHfUroP,신고,-,정상,[03130]비타민B제(비타민B1을제외),5231.0,-,1128122382,20181130.0,
201804877,아트밍캡슐,-,(주)라이트팜텍,LitePharmTechCo.|Ltd.,361.0,20163305.0,의약품,일반의약품,GreenTeaPowder/OrthosiphonPowder,2,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MqVySVqRcI,신고,-,정상,[03990]따로분류되지않는대사성의약품,21.0,-,2048189630,20181203.0,
201804892,파워스탑스키니플라스타(케토프로펜),PowerstopSkinnyPlaster,경남제약(주),KyungNamPharm.Co.|Ltd.,1341.0,19570018.0,의약품,일반의약품,Ketoprofen,1,-,신고,-,정상,[02640]진통.진양.수렴.소염제,5068.0,-,1348142258,20181203.0,
201804925,콜로브론캡슐,ColobronCap.,정우신약(주),JungWooPharmCo.|Ltd.,1311.0,19550008.0,의약품,일반의약품,Acetylcysteine/ChlorpheniramineMaleate,2,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OYGJmTIrj9,신고,-,정상,[02220]진해거담제,5138.0,-,1048158517,20181205.0,
201804933,오스게이트정(알마게이트),AusgateTab.,(주)오스코리아제약,AuskoreaPharmCO.|Ltd,339.0,20134449.0,의약품,일반의약품,Almagate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1McvZckolur,신고,-,정상,[02340]제산제,5211.0,629701490,2248154571,20181206.0,
201804962,휴토펜점안액(케토티펜푸마르산염),HutofenEyeDrops(KetotifenFumarate),(주)휴메딕스,Humedix,899.0,20070036.0,의약품,일반의약품,KetotifenFumarate,1,-,신고,-,정상,[01310]안과용제,5030.0,683101221,2048176343,20181210.0,
201804964,알마스콘정(알마게이트),ALMASCONTab.(Almagate),(주)다산제약,DasanPharmaceuticalCo.|Ltd.,2243.0,20010024.0,의약품,일반의약품,Almagate,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MdYV-PxYG8,신고,-,정상,[02340]제산제,5116.0,678601180,1058184395,20181210.0,
201804969,경남경옥고,KyungnamKyungokgo,경남제약(주),KyungNamPharm.Co.|Ltd.,1341.0,19570018.0,의약품,일반의약품,RehmanniaeGlutinosaeLiboschitzvar.PurpureaeMakino/Ginseng/Poria/Honey,4,-,신고,-,정상,[03290]기타의자양강장변질제,5069.0,-,1348142258,20181210.0,
201805119,이테란과립(아세틸시스테인),-,(주)이든파마,Edenpharma,2621.0,20141181.0,의약품,일반의약품,Acetylcysteine,1,-,신고,-,정상,[02220]진해거담제,124.0,628901141,2648120986,20181217.0,
201805153,동화엘텐정(에르도스테인),DongWhaELTENtablets,동화약품(주),DongwhaPharm.Co.|Ltd.,1331.0,19570006.0,의약품,일반의약품,Erdosteine,1,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MdYV-PxYNG,신고,-,정상,[02220]진해거담제,5139.0,642706640,1108100102,20181218.0,
201805155,멘소래담딥액션카타플라스마,MentholatumDeepActionCataplasma,진양제약(주),JINYANGPHARMCO.|LTD.,1507.0,19700002.0,의약품,일반의약품,MethylSalicylate/L-Menthol/DL-Camphor/VanillylNonylamide/MethylSalicylate/L-Menthol/DL-Camphor/VanillylNonylamide,8,-,신고,-,정상,[02640]진통.진양.수렴.소염제,5116.0,-,2148110673,20181219.0,
